path	method	overload_ordinal	planned_owner	disposition
dev/src/semantic/initialization/initialization.cpp	FinalizeNamedReturnSlot	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	FunctionCleanupStop	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	HasControlDependentTemporary	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	InitializationActionsAreNonthrowing	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	IsClassObjectType	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	IsDirectTrivialClassValueType	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	IsElidableAutomaticDestructor	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	MakeDestructorAction	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	MaterializeDiscardedClassResult	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	MaterializeTemporary	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	PublishVariableInitializerActions	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	RecordDelegatingConstructor	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	RegisterConditionLifetime	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	RetargetClassConditional	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	SelectUsualDeallocation	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initialization.cpp	ValidateClassValueConstruction	1	R6:initialization-lifetime-expressions	review
dev/src/semantic/initialization/initializer_lists.cpp	AnalyzeInitializerList	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	BuildInitializerListFromValues	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	ConfigureInitializerListBackingLifetime	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	ConfigureInitializerListSpecialization	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	DeduceInitializerListElementType	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	ExtendInitializerListVariableLifetime	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	HasActiveInitializerListBacking	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	InitializerListBackingTemporary	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	InitializerListDefinitionReplayInProgress	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	IsInitializerListFunction	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	IsInitializerListType	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	IsStandardInitializerListTemplate	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	MarkInitializerListLifetimeCalls	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	MarkInitializerListLifetimeScope	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	MaterializeBracedConstructorArgument	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	PrepareNamespaceInitializerListLifetime	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	SelectInitializerListConstructorPhase	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/initializer_lists.cpp	TryAnalyzeInitializerListVariable	1	dev/src/semantic/initialization/initializer_lists.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	AnalyzeAggregateDescent	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	AnalyzeAssignmentInBracedContext	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	AnalyzeBracedCallArgument	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	AnalyzeBracedInit	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	AnalyzeCallInBracedContext	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	AnalyzePreparedAggregateElement	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	AnalyzeUntypedCallArgument	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	BracedInitializationConversion	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	BuildConstructorAction	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	DefaultInitializationOverwritesObject	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	IsBracedNarrowing	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	MaterializeCallArgument	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	MaterializeFunctionalCastArgument	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	NeedsBracedCallContext	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	PrepareBracedInitialization	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	PreparedAggregateElementConversion	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	ReusePreparedBracedExpression	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	SelectConstructor	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/initialization/list_initialization.cpp	UntypedCallArgumentConversion	1	dev/src/semantic/initialization/list_initialization.cpp	keep
dev/src/semantic/lifetime/constructor_definitions.cpp	CompleteDefaultedDefaultConstructor	1	dev/src/semantic/lifetime/constructor_definitions.cpp	keep
dev/src/semantic/lifetime/constructor_definitions.cpp	CompleteDefaultedDestructor	1	dev/src/semantic/lifetime/constructor_definitions.cpp	keep
dev/src/semantic/lifetime/constructor_definitions.cpp	CompleteOutOfClassDefaultedConstructor	1	dev/src/semantic/lifetime/constructor_definitions.cpp	keep
dev/src/semantic/lifetime/constructor_definitions.cpp	EvaluateDestructorSubobjects	1	dev/src/semantic/lifetime/constructor_definitions.cpp	keep
dev/src/semantic/lifetime/constructor_definitions.cpp	ValidateConstexprConstructorDefinition	1	dev/src/semantic/lifetime/constructor_definitions.cpp	keep
dev/src/semantic/lifetime/constructor_demand.cpp	DemandConstructorDefinition	1	dev/src/semantic/lifetime/constructor_demand.cpp	keep
dev/src/semantic/lifetime/constructor_demand.cpp	DemandDefaultConstructor	1	dev/src/semantic/lifetime/constructor_demand.cpp	keep
dev/src/semantic/lifetime/demand.cpp	CompleteFunctionDefinition	1	dev/src/semantic/lifetime/demand.cpp	keep
dev/src/semantic/lifetime/demand.cpp	CompleteTranslationUnitDemand	1	dev/src/semantic/lifetime/demand.cpp	keep
dev/src/semantic/lifetime/demand.cpp	DemandRuntimeDefinition	1	dev/src/semantic/lifetime/demand.cpp	keep
dev/src/semantic/lifetime/demand.cpp	DemandRuntimeFunction	1	dev/src/semantic/lifetime/demand.cpp	keep
dev/src/semantic/lifetime/demand.cpp	FunctionObjectDefinitionRequired	1	dev/src/semantic/lifetime/demand.cpp	keep
dev/src/semantic/lifetime/demand.cpp	MarkFunctionObjectOutputRoot	1	dev/src/semantic/lifetime/demand.cpp	keep
dev/src/semantic/lifetime/demand.cpp	QueueDeferredFunctionDefinition	1	dev/src/semantic/lifetime/demand.cpp	keep
dev/src/semantic/lifetime/demand.cpp	ReplayFunctionDemandEdges	1	dev/src/semantic/lifetime/demand.cpp	keep
dev/src/semantic/lifetime/demand.cpp	ReplayRequiredFunctionDemandEdges	1	dev/src/semantic/lifetime/demand.cpp	keep
dev/src/semantic/lifetime/demand_stats.cpp	PublishFunctionDemandStats	1	dev/src/semantic/lifetime/demand_stats.cpp	keep
dev/src/semantic/lifetime/demand_stats.cpp	RecordFunctionDemand	1	dev/src/semantic/lifetime/demand_stats.cpp	keep
dev/src/semantic/lifetime/elision.cpp	EmptyDefaultConstructorChain	1	dev/src/semantic/lifetime/elision.cpp	keep
dev/src/semantic/lifetime/elision.cpp	PublishInitializationStats	1	dev/src/semantic/lifetime/elision.cpp	keep
dev/src/semantic/lifetime/lifetime.cpp	AddLifetimeObligation	1	dev/src/semantic/lifetime/lifetime.cpp	keep
dev/src/semantic/lifetime/lifetime.cpp	AddTemporaryLifetimeObligation	1	dev/src/semantic/lifetime/lifetime.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	AddLocalStaticObjectAction	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	ApplyConstexprDeclaredFunctionType	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	ApplyConstexprMemberFunctionType	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	ConfigureFunctionExceptionSpecification	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	DemandRuntimeInitializerFunctions	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	IsConstexprCallableType	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	IsConstexprConstructorOwnerType	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	IsConstexprDefaultConstructibleType	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	IsConstexprImplicitDefaultConstructor	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	IsConstexprLiteralType	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	IsNonthrowing	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	RegisterVariableLifetimeAndStorage	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	ShouldDeferClassTemplateMemberExceptionSpecification	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	ValidateConstexprCallableType	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/local_statics.cpp	ValidateConstexprClassDeclarations	1	dev/src/semantic/lifetime/local_statics.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	AddSynthesizedAssignmentBody	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	AddSynthesizedConstructorBody	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	AnalyzeOutOfClassSpecialMember	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	AnalyzeQualifiedAssignmentStatement	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	AssignmentForSubobject	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	CompleteClassSpecialMembers	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	ConfigureAssignmentSpecialMember	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	ConfigureSynthesizedStoragePrefix	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	ConstructorForSubobject	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	DeclareImplicitAssignment	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	DeclareImplicitCopyMoveConstructor	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	DemandSynthesizedConstructorDependencies	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	EnsureConstructorBaseEntry	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	EnsureImplicitConstructor	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	EvaluateSynthesizedAssignment	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	EvaluateSynthesizedConstructor	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	InheritConstructors	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	RegisterClassSpecialMember	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/lifetime/special_members.cpp	TryInheritConstructors	1	dev/src/semantic/lifetime/special_members.cpp	keep
dev/src/semantic/model/entity_ownership.cpp	AddInjectedStorageInitializationActions	1	R6:object_model-declarations-initialization	review
dev/src/semantic/model/entity_ownership.cpp	ClearInjectedConstructorInitializers	1	R6:object_model-declarations-initialization	review
dev/src/semantic/model/entity_ownership.cpp	RecordInjectedMemberInitializer	1	R6:object_model-declarations-initialization	review
dev/src/semantic/model/entity_ownership.cpp	RegisterInjectedStorageMember	1	R6:object_model-declarations-initialization	review
dev/src/semantic/model/entity_ownership.cpp	RegisterLocalTypeAbiIdentity	1	R6:object_model-declarations-initialization	review
dev/src/semantic/model/names.cpp	GeneratedLibraryPath	1	R6:analysis-name_resolution	review
dev/src/semantic/model/names.cpp	LookupSpelling	1	R6:analysis-name_resolution	review
dev/src/semantic/model/names.cpp	LookupSyntaxName	1	R6:analysis-name_resolution	review
dev/src/semantic/model/names.cpp	ParseNamePath	1	R6:analysis-name_resolution	review
dev/src/semantic/model/names.cpp	ResolveOwner	1	R6:analysis-name_resolution	review
dev/src/semantic/model/names.cpp	ResolveScopePath	1	R6:analysis-name_resolution	review
dev/src/semantic/model/names.cpp	ResolveScopeSpelling	1	R6:analysis-name_resolution	review
dev/src/semantic/model/names.cpp	StructuredNamePath	1	R6:analysis-name_resolution	review
dev/src/semantic/model/names.cpp	SyntaxNamePath	1	R6:analysis-name_resolution	review
dev/src/semantic/object_model/class_layout.cpp	AccumulateClassZeroSpanFacts	1	dev/src/semantic/object_model/class_layout.cpp	keep
dev/src/semantic/object_model/class_layout.cpp	ClassBasesAreEmpty	1	dev/src/semantic/object_model/class_layout.cpp	keep
dev/src/semantic/object_model/class_layout.cpp	InitializeClassZeroSpanFacts	1	dev/src/semantic/object_model/class_layout.cpp	keep
dev/src/semantic/object_model/class_layout.cpp	IsVolatileSubobjectType	1	dev/src/semantic/object_model/class_layout.cpp	keep
dev/src/semantic/object_model/class_layout.cpp	SetBindingRequestedAlignment	1	dev/src/semantic/object_model/class_layout.cpp	keep
dev/src/semantic/object_model/class_layout.cpp	TypeContainsUnionSubobject	1	dev/src/semantic/object_model/class_layout.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	AccessIsBaseOf	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	AnalyzeCast	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	AnalyzeConditional	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	AnalyzeImplicitDataMember	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	AnalyzeParenthesizedFunctionTemplateCast	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	AnalyzeParenthesizedValueBinaryCast	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	AppendParenthesizedCallArguments	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	ApplyMemberObjectTarget	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	ApplyQualifiedMemberNamingTarget	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	BaseConversionAllowed	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	BaseConversionDistance	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	BaseProjectionCount	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	CanAccessMember	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	HasClassPrivilege	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	HasDerivedClassPrivilege	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	HasProtectedObjectPrivilege	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/inheritance_analysis.cpp	MemberObjectConversion	1	dev/src/semantic/object_model/inheritance_analysis.cpp	keep
dev/src/semantic/object_model/multiple_inheritance.cpp	ApplyQualifiedCallNamingTarget	1	dev/src/semantic/object_model/multiple_inheritance.cpp	keep
dev/src/semantic/object_model/multiple_inheritance.cpp	BuildInheritedConstructorBaseAction	1	dev/src/semantic/object_model/multiple_inheritance.cpp	keep
dev/src/semantic/object_model/multiple_inheritance.cpp	CacheDestructorChainDecision	1	dev/src/semantic/object_model/multiple_inheritance.cpp	keep
dev/src/semantic/object_model/multiple_inheritance.cpp	CanElideDestructorChain	1	dev/src/semantic/object_model/multiple_inheritance.cpp	keep
dev/src/semantic/object_model/multiple_inheritance.cpp	FindClassTemplate	1	dev/src/semantic/object_model/multiple_inheritance.cpp	keep
dev/src/semantic/object_model/multiple_inheritance.cpp	LookupExplicitUnqualifiedTemplateName	1	dev/src/semantic/object_model/multiple_inheritance.cpp	keep
dev/src/semantic/object_model/object_data.cpp	ApplyVariableObjectAttributes	1	dev/src/semantic/object_model/object_data.cpp	keep
dev/src/semantic/object_model/object_data.cpp	MakeVariableDeclarationDump	1	dev/src/semantic/object_model/object_data.cpp	keep
dev/src/semantic/object_model/polymorphic_layout.cpp	AppendPolymorphicView	1	dev/src/semantic/object_model/polymorphic_layout.cpp	keep
dev/src/semantic/object_model/polymorphic_layout.cpp	BeginPolymorphicVirtualViewIndex	1	dev/src/semantic/object_model/polymorphic_layout.cpp	keep
dev/src/semantic/object_model/polymorphic_layout.cpp	CompleteClassPolymorphism	1	dev/src/semantic/object_model/polymorphic_layout.cpp	keep
dev/src/semantic/object_model/polymorphic_layout.cpp	FinalizeClassPolymorphismViews	1	dev/src/semantic/object_model/polymorphic_layout.cpp	keep
dev/src/semantic/object_model/polymorphic_layout.cpp	InitializeClassBaseLayout	1	dev/src/semantic/object_model/polymorphic_layout.cpp	keep
dev/src/semantic/object_model/polymorphic_layout.cpp	MergeSharedVirtualView	1	dev/src/semantic/object_model/polymorphic_layout.cpp	keep
dev/src/semantic/object_model/polymorphic_layout.cpp	PreferredClassLayoutBaseOrdinal	1	dev/src/semantic/object_model/polymorphic_layout.cpp	keep
dev/src/semantic/object_model/polymorphic_layout.cpp	PublishVirtualBaseStats	1	dev/src/semantic/object_model/polymorphic_layout.cpp	keep
dev/src/semantic/object_model/polymorphism.cpp	ConfigureVirtualFunction	1	dev/src/semantic/object_model/polymorphism.cpp	keep
dev/src/semantic/object_model/polymorphism.cpp	CovariantVirtualReturn	1	dev/src/semantic/object_model/polymorphism.cpp	keep
dev/src/semantic/object_model/polymorphism.cpp	MarkVtableDemand	1	dev/src/semantic/object_model/polymorphism.cpp	keep
dev/src/semantic/object_model/polymorphism.cpp	VirtualSignatureKey	1	dev/src/semantic/object_model/polymorphism.cpp	keep
dev/src/semantic/object_model/polymorphism.cpp	VirtualSignatureMatches	1	dev/src/semantic/object_model/polymorphism.cpp	keep
dev/src/semantic/object_model/polymorphism.cpp	VirtualSlotFor	1	dev/src/semantic/object_model/polymorphism.cpp	keep
dev/src/semantic/object_model/rtti.cpp	AnalyzeTypeid	1	dev/src/semantic/object_model/rtti.cpp	keep
dev/src/semantic/object_model/rtti.cpp	DemandConditionallyEvaluatedConstructors	1	dev/src/semantic/object_model/rtti.cpp	keep
dev/src/semantic/object_model/rtti.cpp	TryAnalyzeDynamicCast	1	dev/src/semantic/object_model/rtti.cpp	keep
dev/src/semantic/object_model/rtti.cpp	TryAnalyzeTypeidComparison	1	dev/src/semantic/object_model/rtti.cpp	keep
dev/src/semantic/object_model/virtual_bases.cpp	AddVirtualBaseInitializationActions	1	dev/src/semantic/object_model/virtual_bases.cpp	keep
dev/src/semantic/object_model/virtual_bases.cpp	CollectVirtualBaseLayouts	1	dev/src/semantic/object_model/virtual_bases.cpp	keep
dev/src/semantic/object_model/virtual_bases.cpp	FinalizeClassVirtualBaseLayout	1	dev/src/semantic/object_model/virtual_bases.cpp	keep
dev/src/semantic/object_model/zero_offset_layout.cpp	BeginClassZeroOffsetSubobjects	1	dev/src/semantic/object_model/zero_offset_layout.cpp	keep
dev/src/semantic/object_model/zero_offset_layout.cpp	ClassZeroOffsetSubobjectConflict	1	dev/src/semantic/object_model/zero_offset_layout.cpp	keep
dev/src/semantic/object_model/zero_offset_layout.cpp	MarkClassZeroOffsetSubobject	1	dev/src/semantic/object_model/zero_offset_layout.cpp	keep
dev/src/semantic/object_model/zero_offset_layout.cpp	VisitZeroOffsetSubobjects	1	dev/src/semantic/object_model/zero_offset_layout.cpp	keep
dev/src/semantic/object_model/zero_offset_layout.cpp	ZeroOffsetClassEntity	1	dev/src/semantic/object_model/zero_offset_layout.cpp	keep
dev/src/semantic/presentation/type_projection.cpp	ApplySourceTypeOverrides	1	dev/src/semantic/presentation/type_projection.cpp	keep
dev/src/semantic/presentation/type_projection.cpp	ProjectSourceClassTemplate	1	dev/src/semantic/presentation/type_projection.cpp	keep
dev/src/semantic/presentation/type_projection.cpp	RecordSourceTypeOverride	1	dev/src/semantic/presentation/type_projection.cpp	keep
dev/src/semantic/presentation/vocabulary.cpp	OperationKindForName	1	dev/src/semantic/presentation/vocabulary.cpp	keep
dev/src/semantic/presentation/vocabulary.cpp	PayloadTokenKind	1	dev/src/semantic/presentation/vocabulary.cpp	keep
dev/src/semantic/render.cpp	DumpFunctionText	1	R6:presentation-semantic_view	review
dev/src/semantic/render.cpp	RenderLine	1	R6:presentation-semantic_view	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	AnalyzeExplicitFunctionInstantiation	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	AnalyzeLambdaExpression	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	BuildLambdaInvocationPointer	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	BuildTemplateTemplateArgument	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	BuildTemplateTemplateArgument	2	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	CreateTemplateTemplateParameterProxy	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	DemandMaterializedConstructorActions	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	DemandRetainedRuntimeCalls	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	DependentQualifiedTypeShape	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	FindAliasTemplateIndex	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	HasTargetTypedSpecializedMemberImmediate	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	InstallLambdaCaptureBindings	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	InstantiateAliasTemplate	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	IsCapturelessLambdaType	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	IsUnqualifiedAliasTemplateName	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	LambdaConstructorDeductionArguments	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	LookupStructuredTypeSpecifier	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	RegisterAliasTemplate	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	RouteClassTemplateMemberDefinition	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	SelectClassTemplateMemberOwner	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	StageNestedTemplateTemporaryCleanup	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	StageReturnTemporaryCleanup	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	TemplateLexicalScope	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	TemplateTemplateParameterMatches	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	TemplateTemplateParameterMatchesAtScope	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	TemplateTemplateParameterMatchesAtScope	2	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/aliases_and_lambdas.cpp	TryBuildElidedClassValueTransfer	1	R6:templates-lambdas-lifetime	review
dev/src/semantic/templates/ambiguities.cpp	AnalyzeAmbiguousCallStatement	1	dev/src/semantic/templates/ambiguities.cpp	keep
dev/src/semantic/templates/ambiguities.cpp	AnalyzeAmbiguousDirectInitializer	1	dev/src/semantic/templates/ambiguities.cpp	keep
dev/src/semantic/templates/ambiguities.cpp	AnalyzeAmbiguousMultiDirectInitializer	1	dev/src/semantic/templates/ambiguities.cpp	keep
dev/src/semantic/templates/ambiguities.cpp	AnalyzeAmbiguousRelationalDeclaration	1	dev/src/semantic/templates/ambiguities.cpp	keep
dev/src/semantic/templates/ambiguities.cpp	AnalyzeRetainedNamedCall	1	dev/src/semantic/templates/ambiguities.cpp	keep
